ITEM CODE,ITEM DESCRIPTION,ITEM TYPE_DUNNAGE,ITEM TYPE_KEGS,ITEM TYPE_LIQUOR,ITEM TYPE_NON-ALCOHOL,ITEM TYPE_REF,ITEM TYPE_STR_SUPPLIES,ITEM TYPE_WINE,ITEM TYPE_Wine
26257,30372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26258,30374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26259,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26262,1677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26264,9561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26265,15429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26266,15430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26267,19830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26268,20453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26269,26771,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26270,24839,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26271,5313,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26272,5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26274,18540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26276,898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26277,34755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26278,27384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26279,25175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26280,10196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26282,13160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26283,10195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26284,1060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26285,30354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26286,30353,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26287,30352,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26289,21027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26290,230,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26292,10464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26293,17404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26294,18385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26295,21611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26296,21621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26297,23397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26298,24199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26299,286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26300,2289,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26302,10476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26303,10475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26304,10472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26305,10466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26306,20535,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26307,20515,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26308,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26309,23079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26310,24553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26311,17251,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26312,29736,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26313,13971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26315,4832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26317,4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26318,17479,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26320,15714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26321,2167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26322,2169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26324,5362,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26325,5380,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26326,5425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26327,12764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26328,12804,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26330,28808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26331,12815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26334,14201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26336,23398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26338,33981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26340,32607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26341,19344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26344,29543,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26346,1065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28379,2367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29998,19893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30598,27414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30955,17728,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31129,8359,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31365,23267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31982,33798,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32046,7172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32047,7363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32048,6947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32049,7436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32050,7434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32052,8082,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32053,8561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32054,7371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32055,6966,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32056,7641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32057,7645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32061,6886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32062,7155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32063,6979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32065,6912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32066,7381,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32067,919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32070,7209,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32071,7446,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32072,6983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32074,7193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32076,7401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32210,34586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32264,6911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32265,7647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32266,7648,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32267,7260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32268,7545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32331,16578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32333,6790,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32413,34587,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32448,24357,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32761,6601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32941,18815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33170,7652,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34017,20952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
567,15022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
643,3235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,3238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,34016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
883,1052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
922,16747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
948,26504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,32043,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1004,14144,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,18637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1532,30427,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,33704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1914,33708,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2137,983,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2336,24501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2420,27412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2446,27296,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2451,20412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2453,10504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2454,9914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2455,9915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,10092,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2463,2785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2466,9917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2485,34136,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2501,11361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2502,11382,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2521,9507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2531,23746,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2535,27975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2559,3481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2562,7176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2570,3218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2571,7667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2575,19460,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2576,16923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2932,9403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2999,16942,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3111,17145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3140,33106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3265,33233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,3245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3287,33994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,4057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3417,28744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3548,7899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3718,6478,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3853,11947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,33040,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3925,14334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3954,7633,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3959,33015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4195,26822,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4263,21445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4881,15784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4882,15788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4883,15794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4884,23969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4902,25381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4909,11111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4918,17315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4922,11010,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4923,25844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4938,14810,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4950,16526,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4964,33099,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4967,11681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4969,19062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4975,14811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4980,22361,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5004,13330,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5008,30830,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5023,28542,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5025,21627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5027,18842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5046,7444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5058,29664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5061,26166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5072,21363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5073,19881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5089,1825,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5100,15681,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5106,34142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5109,24556,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5111,844,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5122,19287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5124,22263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5132,14664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5144,26164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5151,17721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5153,21884,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5183,34208,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5224,27259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5232,7180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5234,28937,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5265,28214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5267,5300,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5273,16238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5274,18236,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5280,34307,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5283,31925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5289,31553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5307,33934,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5319,28733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5337,6682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5344,11009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5352,18931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5353,20576,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5355,24638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5363,24639,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5364,24636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5366,24640,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5367,16729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5375,34206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5396,6664,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5399,8338,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5406,5575,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5408,7826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5411,30465,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5415,5905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5417,33105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5418,26188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5429,7674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5432,5802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5434,31013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5436,6811,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5437,17403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5438,31501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5440,1913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5443,31072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5445,10931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5447,7292,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5453,10081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5454,11552,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5468,12149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5486,7677,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5488,9783,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6548,30610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,30601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,9425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,27321,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6569,23637,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6570,30599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,4553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6578,5629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6579,7911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6580,12637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6581,12254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6582,19445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6583,20901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6584,27518,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6585,27517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6638,2785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6640,33831,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6649,8263,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6650,21435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6651,33507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7136,18687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7190,32099,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7230,25685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7346,32626,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7364,27074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7370,33985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7405,23057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7447,16162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7545,19886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7624,10529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7644,17158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7658,15269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7660,19779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7759,29019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8028,2401,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8053,28788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8179,16157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8216,28758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8234,26854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8383,24183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8496,16265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8592,15594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8615,6785,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8634,27417,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8658,17080,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8729,18292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8769,976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8774,18086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8868,2340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8904,32073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8906,32076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9009,1149,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9221,3210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9293,4788,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9334,20947,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9338,28077,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9475,15818,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9492,34756,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9551,14875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9675,26846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9683,26845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9826,16609,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9833,28801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9889,25795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9928,4759,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10039,3001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10093,9369,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10131,20020,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10211,31681,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10246,1650,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10382,34753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10445,22050,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10458,4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10466,32549,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10486,9737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10629,27575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10810,3881,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10867,27519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10962,14457,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10995,27688,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11087,11744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11125,5301,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11131,17130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11172,26496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11185,3129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11236,1429,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11331,2721,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11333,34358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11337,22911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11359,32345,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11373,5660,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11376,5671,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11413,16749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11432,28562,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11473,13607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11824,1254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11867,24973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11985,2986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12206,10445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12272,34527,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12371,34536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12372,34561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12401,30859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12520,10362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12537,14479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12550,33087,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12577,19925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12579,31176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12619,28387,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12851,22954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12852,18689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13016,21523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13116,9484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13187,24986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
